path,scope,stage,verdict,relationship,transform_id,ancestor_path,ancestor_sha256,sha256_pre_s0,sha256_post_s02,sha256_post_s03,sha256_post_s04,sha256_post_s05,sha256_post_s06,sha256_post_s07,sha256_post_s08,size_bytes,is_python,parses,n_syntax_warnings,n_crlf,n_lf,n_nonascii,has_cookie,rationale
towards_eeg/connectome/usage_example.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/Extract macro-population data/Usage_example.py,e0291c5f71fb9036a0ae63f94cd647a197a905b6c6c249ce74babeca8262a901,dc4828bb65d40bb0f65aec2b0f4c22bcca475f6f63fba9efd33d960511492018,dc4828bb65d40bb0f65aec2b0f4c22bcca475f6f63fba9efd33d960511492018,6b3ba3ebd53143a1898ffc78361ba67cb68109b553f25f78efcf27058b989b4c,6b3ba3ebd53143a1898ffc78361ba67cb68109b553f25f78efcf27058b989b4c,6b3ba3ebd53143a1898ffc78361ba67cb68109b553f25f78efcf27058b989b4c,e0291c5f71fb9036a0ae63f94cd647a197a905b6c6c249ce74babeca8262a901,e0291c5f71fb9036a0ae63f94cd647a197a905b6c6c249ce74babeca8262a901,e0291c5f71fb9036a0ae63f94cd647a197a905b6c6c249ce74babeca8262a901,40401,True,True,1,0,1053,0,False,"orchestrator source; enters the installed package; moved by T6 (git mv), bytes unchanged"
towards_eeg/hybrid/README.md,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/README.md,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,8183e1b9cd57b4926e6804c23974648ec7ee516805580a35d48100e2911bbe48,400,False,False,0,0,6,0,False,"orchestrator source; enters the installed package; moved by T6 (git mv), bytes unchanged"
towards_eeg/hybrid/driver.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/hybrid_sim_evoked_with_EEG_multiMorph.py,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,566b2533299121d2f89278718050126ff66880a3165879794ca4d6ebcd4721f8,6c3ed490ba1416415e95f9903d8020b79dca1e41900865f219c8cb720ba8bd5e,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,10742,True,True,0,0,372,0,True,"ancestor of a working-branch file; superseded at S0.1, moved at S0.4; moved by T6 (git mv), bytes unchanged"
towards_eeg/hybrid/params.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/params_evoked_with_EEG_multiMorph.py,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,927ee3d9cc0df07171796f627ed496c24e867cb8bb10fdc6110c02884523cf93,927ee3d9cc0df07171796f627ed496c24e867cb8bb10fdc6110c02884523cf93,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,91360,True,True,2,0,2426,0,True,"ancestor of a working-branch file; superseded at S0.1, moved at S0.4; moved by T6 (git mv), bytes unchanged"
towards_eeg/hybrid/population.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/Population_multiMorph.py,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,35dbec718a35f3539766ae6f3736eb8d575ee73770b98949c56b024068356a70,43df1344230e88db75a6715a0b4f1a82f77ba096250b30cf09f68fa53edd4fff,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,59717,True,True,0,0,1784,0,True,"ancestor of a working-branch file; superseded at S0.1, moved at S0.4; moved by T6 (git mv), bytes unchanged"
towards_eeg/hybrid/utility.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/Utility_function.py,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,ec55afe6c0c1908583f80ca252d19f5412e59eea52b8883fa821ba4a7d4e73a7,9d3d29c8a9970f9466b6009b903f2a20435beb82317939ca3301b17bb0954f61,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,30339,True,True,0,0,748,0,False,"ancestor of a working-branch file; superseded at S0.1, moved at S0.4; moved by T6 (git mv), bytes unchanged"
Passive Features/Allen Institute Data/README.md,passive,-,retain,origin,,Passive Features/Allen Institute Data/README.md,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,954aa51240c9e2ad0b63fc4303795418a29832a1f69a93b23459146f40d30d06,60,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Allen Institute Data/save_alleninstitute_data (6).py,passive,-,retain,origin,,Passive Features/Allen Institute Data/save_alleninstitute_data (6).py,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,9d8ccf9f56986e39ca95e8c21855fb81347eb4eaf71e9519d149ce3852194d06,84bf34764750b561e7918beb53c96dd2aced1ba2d4782ad7cb6fd4437aa645ab,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,0fd8af34ffa01ef9d223aca91cb474a2dc05198ce7eeae94597a61f1ae8c4ada,740405,True,True,0,0,17425,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/Allen Institute Data/trace_qc (1).py,passive,-,retain,origin,,Passive Features/Allen Institute Data/trace_qc (1).py,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,5d983eb7cc91a24d92da6ec1ccda242fed8eac5d346cbe72706e71848de95176,5d983eb7cc91a24d92da6ec1ccda242fed8eac5d346cbe72706e71848de95176,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,a88728ee371318d43b1be1d1ea2f1fa08e11b485e7c94312f0e8b63229c65e05,35091,True,True,0,0,793,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Allen Institute Data/trace_qc_v2.py,passive,-,retain,origin,,Passive Features/Allen Institute Data/trace_qc_v2.py,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,3baf0064e73fbd2ec3363ba3101d796451ac1dd801bbdf21d1cc1263e86bc1ce,3baf0064e73fbd2ec3363ba3101d796451ac1dd801bbdf21d1cc1263e86bc1ce,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,d21aa5c24da3f0521a4b13e895c673f4eba25f7bfaa7373ed222303725ff95bc,59213,True,True,0,0,1182,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/Biological_Passive_Fit_HPC_Guide.md,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/Biological_Passive_Fit_HPC_Guide.md,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,d5294b571c9bb73dd2c2b99ced69016c9700e63ea2c4614885efde68c2ef682c,30854,False,False,0,0,609,601,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/README.md,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/README.md,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,1867dde1be4fe80b2acd74414d615dbecfb60c22701ad3cb202aefdaaebd2d53,49,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/cm_profile_sweep.py,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/cm_profile_sweep.py,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,23715,True,True,0,0,509,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/passive_fitting_hpc_fixed.py,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/passive_fitting_hpc_fixed.py,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,298269,True,True,0,0,7544,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/passive_long_step_training.py,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/passive_long_step_training.py,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,845c4459dbbb8b9446df53ee125c9862f48b51abab1057c361fad785581c1572,845c4459dbbb8b9446df53ee125c9862f48b51abab1057c361fad785581c1572,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,28096,True,True,0,0,572,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/run_biological_fit.py,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/run_biological_fit.py,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,97f67b587144b49ea0a0ce638345114e9c9e0359b8818e253ae5602d781dc70a,31810,True,True,0,0,661,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/smoke_run_biological_fit.py,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/smoke_run_biological_fit.py,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,9f2f46440e03323116f04cafe9b7cb2882df953d13f6f57d980414981e07bf90,7200,True,True,0,0,165,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/submit_all_groups_biological.sh,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/submit_all_groups_biological.sh,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,8c3fd53e2abe8e8ad707d199a6c7e69e89c0ae4081d9de1f2c28e770963003f1,4063,False,False,0,0,111,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Biological Fit/submit_biological_fit.sh,passive,-,retain,origin,,Passive Features/HPC script/Biological Fit/submit_biological_fit.sh,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,da07d3283977e129a7e5b409986c373aed428bc02f2ba068d918c1197cfd4d67,9775,False,False,0,0,203,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Error_Log.txt,passive,-,retain,origin,,Passive Features/HPC script/Error_Log.txt,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,042dc06898fa39f9ceedad5aefbe47b4ee8a221c92b52c51fa7fa27e2df367a8,4290,False,False,0,0,67,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple Sweeps with phase 2.5/README.md,passive,-,retain,origin,,Passive Features/HPC script/Multiple Sweeps with phase 2.5/README.md,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,6e924b9543d3f79db56dc34e2d954aaa451b8a7b5c867fa2beb59170e92f415c,22,False,False,0,0,2,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple Sweeps with phase 2.5/passive_fitting_hpc_fixed.py,passive,-,retain,origin,,Passive Features/HPC script/Multiple Sweeps with phase 2.5/passive_fitting_hpc_fixed.py,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,298269,True,True,0,0,7544,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple Sweeps with phase 2.5/passive_fitting_hpc_fixed_description.md,passive,-,retain,origin,,Passive Features/HPC script/Multiple Sweeps with phase 2.5/passive_fitting_hpc_fixed_description.md,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,ea52844dec911a76ac6d8d1885e188c6a6dffda62bfcd886ecfe4131cde77757,24717,False,False,0,0,378,137,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple nodes/README.md,passive,-,retain,origin,,Passive Features/HPC script/Multiple nodes/README.md,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,cd1425d8e2bcd7714e342d148ca953ba657c6cffad83bf1a2cb6c3dcdb66e9ee,27,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple nodes/submit_all_groups.sh,passive,-,retain,origin,,Passive Features/HPC script/Multiple nodes/submit_all_groups.sh,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,57ddbfda6712fb5bd80adc00ad42388cb9f54e7a600d0ff2f314f698d7da5278,57ddbfda6712fb5bd80adc00ad42388cb9f54e7a600d0ff2f314f698d7da5278,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,fac6cd51bc26cfa8e553b18a3d656f2d46a341282a8ce401606088694c009339,3853,False,False,0,0,109,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Multiple nodes/submit_passive_fit.sh,passive,-,retain,origin,,Passive Features/HPC script/Multiple nodes/submit_passive_fit.sh,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,94cf1cd080abb11a25dbe876319384ddf750a77ef1d8aed18a5dd7bd17b17bee,94cf1cd080abb11a25dbe876319384ddf750a77ef1d8aed18a5dd7bd17b17bee,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,68d748184bee41d1ed8c1865224a897b17fd02a8fa8002754b70affca5e7da20,7347,False,False,0,0,171,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/README.md,passive,-,retain,origin,,Passive Features/HPC script/README.md,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,b3662fa0410a8bf22721862ac6ee6d13f6d7152b649550b5ec19b04c53b5230e,36,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
